therapist_consistency_id,therapist_id,therapist_name,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,therapist_role,employment_type,active_flag,hours_available,hours_sold,utilization_percent,revenue_eur,yield_eur_per_sold_hour,revpath_proxy_eur_per_available_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_impact_rate_percent,complaint_rate_percent,service_recovery_rate_percent,schedule_adherence_percent,attendance_reliability_percent,performance_level_score,utilization_stability_score,yield_stability_score,guest_quality_stability_score,commercial_consistency_score,attendance_consistency_score,variance_penalty_score,market_fairness_modifier_score,therapist_consistency_score_0_100,therapist_consistency_band,consistency_primary_gap,consistency_secondary_gap,consistency_variance_flag,coach_priority_flag,burnout_risk_flag,score_confidence_level,observed_weeks_count,observed_months_count,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status
TCS_00001,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2017-01-01,2017-01-31,12,therapist,full_time,yes,148.08,101.25,68.38,6077.03,60.02,41.04,63.02,39.95,23.24,8.96,3.49,3.97,31.57,86.78,91.12,54.418499999999995,89.46000000000001,99.5,92.06,31.595,88.95,5.209999999999997,0,72.06,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00359,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2019-11-01,2019-11-30,12,therapist,full_time,yes,154.88,82.17,53.05,4489.77,54.64,28.99,57.37,40.53,17.94,10.33,5.94,3.15,25.24,93.37,84.2,46.462,95.21,94.12,93.7,29.235,88.785,4.898000000000001,0,69.29,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00360,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2019-12-01,2019-12-31,12,therapist,full_time,yes,140.51,81.82,58.23,4363.46,53.33,31.05,56.0,46.87,23.22,13.54,5.91,2.37,17.79,92.57,94.06,49.559499999999986,99.61000000000001,92.81,95.26,35.045,93.315,3.505999999999994,0,72.54,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00361,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-01-01,2020-01-31,12,therapist,full_time,yes,155.63,98.04,63.0,5408.87,55.17,34.75,57.93,57.71,16.84,10.97,2.68,2.32,21.62,87.6,94.36,52.542,94.84,94.65,95.36,37.275,90.97999999999999,4.6679999999999975,0,72.79,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00362,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-02-01,2020-02-29,12,therapist,full_time,yes,151.08,82.1,54.34,4738.81,57.72,31.37,60.61,40.03,25.06,10.43,3.12,3.04,26.7,89.59,95.73,48.9845,96.5,97.19999999999999,93.92,32.545,92.66,3.128000000000005,0,72.12,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00363,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-03-01,2020-03-31,12,therapist,full_time,yes,156.64,31.59,20.17,1685.33,53.35,10.76,56.02,25.85,9.23,5.75,8.23,1.84,16.28,75.66,78.52,30.994,62.33,92.83,96.32,17.54,77.09,18.304000000000002,0,53.41,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00364,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-04-01,2020-04-30,12,therapist,full_time,yes,151.92,39.68,26.12,1998.68,50.37,13.16,52.89,30.78,8.91,6.86,8.38,3.67,34.08,80.44,79.18,32.724999999999994,68.28,89.85,92.66,19.845,79.81,17.482000000000006,0,54.9,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00365,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-05-01,2020-05-31,12,therapist,full_time,yes,155.82,29.43,18.89,1470.03,49.95,9.43,52.45,32.87,11.06,8.71,8.96,3.28,24.67,87.23,88.81,30.683499999999995,61.05,89.43,93.44,21.965,88.02000000000001,20.464,0,53.96,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00366,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-06-01,2020-06-30,12,therapist,full_time,yes,147.61,44.49,30.14,2389.56,53.71,16.19,56.4,22.62,10.79,8.18,9.89,4.02,31.11,85.56,87.23,34.358999999999995,72.3,93.19,91.96000000000001,16.705,86.39500000000001,14.608000000000002,0,57.75,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00367,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-07-01,2020-07-31,12,therapist,full_time,yes,141.49,50.29,35.54,2952.53,58.71,20.87,61.65,34.65,10.51,6.93,5.41,3.37,25.41,88.14,90.3,39.7615,77.69999999999999,98.19,93.26,22.58,89.22,10.318000000000005,0,63.2,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00368,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-08-01,2020-08-31,12,therapist,full_time,yes,159.86,60.25,37.69,3413.76,56.66,21.35,59.49,28.87,10.65,5.06,6.26,2.17,19.98,85.44,80.71,38.95049999999999,79.85,96.13999999999999,95.66,19.76,83.07499999999999,10.038000000000007,0,62.03,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00369,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-09-01,2020-09-30,12,therapist,full_time,yes,140.43,52.95,37.71,2927.61,55.29,20.85,58.05,39.79,12.04,10.98,5.42,3.34,26.68,81.8,81.71,40.32449999999999,79.87,94.77,93.32,25.915,81.755,10.812,0,62.33,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00370,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-10-01,2020-10-31,12,therapist,full_time,yes,153.09,57.89,37.81,3186.84,55.05,20.82,57.8,39.99,15.91,5.93,6.43,2.7,21.64,85.43,81.27,40.885999999999996,79.97,94.53,94.6,27.950000000000003,83.35,10.739999999999998,0,63.09,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00371,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-11-01,2020-11-30,12,therapist,full_time,yes,149.21,69.81,46.79,3735.53,53.51,25.04,56.19,29.73,12.15,10.71,6.99,2.07,18.19,76.29,85.61,41.38699999999999,88.94999999999999,92.99,95.86,20.94,80.95,7.638000000000006,0,64.07,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00372,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2020-12-01,2020-12-31,12,therapist,full_time,yes,149.02,74.25,49.83,4003.56,53.92,26.87,56.62,36.23,15.6,9.95,5.63,2.61,24.22,86.3,84.24,44.087,91.99,93.4,94.78,25.915,85.27,6.3660000000000005,0,66.83,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00373,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-01-01,2021-01-31,12,therapist,full_time,yes,160.8,73.72,45.85,4051.65,54.96,25.2,57.71,39.48,10.21,5.62,6.65,2.61,21.8,80.37,93.32,42.737,88.00999999999999,94.44,94.78,24.845,86.845,7.542000000000005,0,65.81,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00374,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-02-01,2021-02-28,12,therapist,full_time,yes,154.27,71.94,46.63,4002.74,55.64,25.95,58.42,31.0,16.19,6.92,4.7,4.21,36.94,85.47,81.27,42.873,88.78999999999999,95.12,91.58,23.595,83.37,7.278000000000002,0,65.16,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00375,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-03-01,2021-03-31,12,therapist,full_time,yes,161.66,64.16,39.69,3782.87,58.96,23.4,61.91,30.04,10.33,5.2,5.86,2.28,18.65,77.25,87.17,40.583,81.85,98.44,95.44,20.185,82.21000000000001,8.340000000000003,0,63.47,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00376,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-04-01,2021-04-30,12,therapist,full_time,yes,153.25,56.46,36.84,3250.97,57.58,21.21,60.46,36.15,17.32,7.19,7.93,1.38,12.37,84.64,93.63,41.067499999999995,79.0,97.06,97.24,26.735,89.13499999999999,9.851999999999999,0,64.58,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00377,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-05-01,2021-05-31,12,therapist,full_time,yes,157.6,55.26,35.06,3112.8,56.33,19.75,59.15,39.23,14.49,5.38,6.77,1.43,11.11,76.91,91.44,40.04449999999999,77.22,95.81,97.14,26.86,84.175,11.074,0,62.78,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00378,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-06-01,2021-06-30,12,therapist,full_time,yes,144.6,64.29,44.46,3792.47,58.99,26.23,61.94,29.65,11.14,7.21,7.34,2.98,23.93,83.01,84.5,42.32599999999999,86.62,98.47,94.04,20.395,83.755,6.559999999999999,0,65.27,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00379,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-07-01,2021-07-31,12,therapist,full_time,yes,147.63,58.44,39.59,3380.17,57.84,22.9,60.73,40.94,16.08,7.63,6.02,3.09,28.75,77.88,90.46,42.653499999999994,81.75,97.32,93.82,28.509999999999998,84.16999999999999,8.990000000000004,0,64.85,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00380,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-08-01,2021-08-31,12,therapist,full_time,yes,142.81,66.42,46.51,3788.6,57.04,26.53,59.89,31.72,15.34,10.55,7.67,3.92,34.53,86.79,80.67,43.3015,88.66999999999999,96.52,92.16,23.53,83.73,6.708000000000006,0,65.72,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00381,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-09-01,2021-09-30,12,therapist,full_time,yes,145.45,54.16,37.24,2882.94,53.23,19.82,55.89,28.7,16.03,6.42,4.1,1.81,13.72,81.96,86.76,38.373999999999995,79.4,92.71,96.38,22.365000000000002,84.36,11.518,0,61.47,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00382,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-10-01,2021-10-31,12,therapist,full_time,yes,142.54,64.43,45.2,3414.79,53.0,23.96,55.65,35.77,11.17,6.17,5.57,2.35,19.15,77.51,82.42,41.410999999999994,87.36,92.47999999999999,95.3,23.470000000000002,79.965,8.534000000000006,0,63.63,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00383,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-11-01,2021-11-30,12,therapist,full_time,yes,155.98,55.23,35.41,3214.94,58.21,20.61,61.12,39.43,16.13,6.86,7.29,1.43,13.46,78.74,81.74,41.10099999999999,77.57,97.69,97.14,27.78,80.24,10.182000000000004,0,63.17,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00384,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2021-12-01,2021-12-31,12,therapist,full_time,yes,145.39,71.34,49.07,3872.34,54.28,26.63,56.99,40.71,17.23,10.54,5.98,2.27,18.96,88.99,93.31,44.863499999999995,91.22999999999999,93.75999999999999,95.46,28.97,91.15,6.458000000000008,0,68.27,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00385,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-01-01,2022-01-31,12,therapist,full_time,yes,155.26,83.99,54.1,4829.42,57.5,31.11,60.38,39.48,21.81,9.22,3.17,1.88,17.14,84.14,94.91,48.2535,96.25999999999999,96.97999999999999,96.24,30.644999999999996,89.525,3.0800000000000076,0,71.38,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00386,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-02-01,2022-02-28,12,therapist,full_time,yes,157.06,89.73,57.13,4847.21,54.02,30.86,56.72,42.54,21.04,8.09,4.13,3.02,28.46,95.24,86.01,48.4395,99.28999999999999,93.5,93.96,31.79,90.625,3.4880000000000035,0,71.34,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00387,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-03-01,2022-03-31,12,therapist,full_time,yes,158.65,99.17,62.51,5747.89,57.96,36.23,60.86,44.18,26.58,17.41,3.98,2.3,18.25,85.67,89.38,52.7785,95.33000000000001,97.44,95.4,35.379999999999995,87.525,3.351999999999996,0,72.92,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00388,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-04-01,2022-04-30,12,therapist,full_time,yes,152.84,88.81,58.11,4933.4,55.55,32.28,58.33,39.92,25.36,9.75,2.46,1.48,12.15,89.97,89.18,49.573,99.73,95.03,97.04,32.64,89.575,2.3919999999999977,0,72.49,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00389,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-05-01,2022-05-31,12,therapist,full_time,yes,156.52,92.21,58.91,5060.48,54.88,32.33,57.62,41.84,23.21,16.88,4.59,3.45,32.1,93.01,90.78,49.583999999999996,98.93,94.36,93.1,32.525000000000006,91.89500000000001,3.3739999999999974,0,72.02,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00390,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-06-01,2022-06-30,12,therapist,full_time,yes,156.56,99.29,63.42,5494.71,55.34,35.1,58.11,56.08,23.08,16.7,2.16,1.82,16.08,90.53,95.02,53.44,94.42,94.82,96.36,39.58,92.775,4.668000000000002,0,73.67,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00391,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-07-01,2022-07-31,12,therapist,full_time,yes,157.8,85.06,53.9,4692.76,55.17,29.74,57.93,49.39,21.75,8.39,2.39,2.04,18.31,81.61,87.41,48.8455,96.06,94.65,95.92,35.57,84.50999999999999,4.123999999999997,0,70.7,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00392,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-08-01,2022-08-31,12,therapist,full_time,yes,151.75,92.85,61.19,4913.62,52.92,32.38,55.57,47.7,19.21,16.5,4.83,3.46,29.71,93.91,84.6,49.975,96.65,92.4,93.08,33.455,89.255,5.071999999999996,0,70.88,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00393,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-09-01,2022-09-30,12,therapist,full_time,yes,157.8,90.36,57.26,5066.49,56.07,32.11,58.87,39.04,23.69,10.73,2.08,2.34,21.6,81.06,96.44,49.074999999999996,99.41999999999999,95.55,95.32,31.365000000000002,88.75,2.480000000000006,0,71.91,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00394,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-10-01,2022-10-31,12,therapist,full_time,yes,161.03,102.95,63.93,6008.16,58.36,37.31,61.28,55.9,18.76,9.51,4.56,3.33,28.75,87.81,85.28,54.000499999999995,93.91,97.84,93.34,37.33,86.545,3.966,0,72.92,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00395,TH_004,Therapist D,MLT_OUTLET_002,Sliema,Malta,monthly,2022-11-01,2022-11-30,12,therapist,full_time,yes,158.71,93.35,58.82,5255.6,56.3,33.11,59.12,46.82,21.02,17.54,2.55,2.6,20.96,87.14,92.53,50.467999999999996,99.02000000000001,95.78,94.8,33.92,89.83500000000001,2.5999999999999956,0,72.71,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
